"TaxongroepId";"TaxonsubgroepId";"Omschrijving";"Id";"NbnTaxonVersionKey";"WetNaam";"NedNaam";"TaxonType";"WetNaamKort"
"670";"670";"Lijst van alle grassen uitgezonderd Riet en Rietgras";"3590";"NBNSYS0000138748";"Typha";"Lisdodde (G)";"Genus";"Typha"
"670";"670";"Lijst van alle grassen uitgezonderd Riet en Rietgras";"3601";"NBNSYS0000138879";"Vulpia";"Langbaardgras (G)";"Genus";"Vulpia"
"670";"670";"Lijst van alle grassen uitgezonderd Riet en Rietgras";"4145";"NHMSYS0000458332";"Elymus";"Hondstarwegras (G)";"Genus";"Elymus"
"670";"670";"Lijst van alle grassen uitgezonderd Riet en Rietgras";"4263";"NHMSYS0000461934";"Polypogon";"Baardgras (G)";"Genus";"Polypogon"
"670";"670";"Lijst van alle grassen uitgezonderd Riet en Rietgras";"7499";"NBNSYS0000130910";"Blysmus";NA;"Genus";"Blysmus"
"670";"670";"Lijst van alle grassen uitgezonderd Riet en Rietgras";"7597";"NBNSYS0000134561";"Leymus";NA;"Genus";"Leymus"
"670";"670";"Lijst van alle grassen uitgezonderd Riet en Rietgras";"9005";"NHMSYS0100000044";"Avenula";NA;"Genus";"Avenula"
"842";"671";"Lijst van alle bomen en struiken";"1566";"NBNSYS0000003126";"Tilia";"Linde (G)";"Genus";"Tilia"
"842";"671";"Lijst van alle bomen en struiken";"1600";"NBNSYS0000003190";"Acer";"Esdoorn (G)";"Genus";"Acer"
"842";"671";"Lijst van alle bomen en struiken";"1612";"NBNSYS0000003210";"Ulex";"Gaspeldoorn (G)";"Genus";"Ulex"
"842";"671";"Lijst van alle bomen en struiken";"1667";"NBNSYS0000003312";"Spiraea";"Struikspirea (G)";"Genus";"Spiraea"
"842";"671";"Lijst van alle bomen en struiken";"1699";"NBNSYS0000003392";"Rosa";"Roos (G)";"Genus";"Rosa"
"842";"671";"Lijst van alle bomen en struiken";"1714";"NBNSYS0000003422";"Cotoneaster";"Dwergmispel (G)";"Genus";"Cotoneaster"
"842";"671";"Lijst van alle bomen en struiken";"1867";"NBNSYS0000003810";"Ulmus";"Iep (G)";"Genus";"Ulmus"
"842";"671";"Lijst van alle bomen en struiken";"1869";"NBNSYS0000003826";"Betula";"Berk (G)";"Genus";"Betula"
"842";"671";"Lijst van alle bomen en struiken";"1877";"NBNSYS0000003842";"Quercus";"Eik (G)";"Genus";"Quercus"
"842";"671";"Lijst van alle bomen en struiken";"1881";"NBNSYS0000003848";"Populus";"Populier (G)";"Genus";"Populus"
"842";"671";"Lijst van alle bomen en struiken";"1885";"NBNSYS0000003857";"Salix";"Wilg (G)";"Genus";"Salix"
"842";"671";"Lijst van alle bomen en struiken";"2264";"NBNSYS0000004628";"Pinus";"Den (G)";"Genus";"Pinus"
"842";"671";"Lijst van alle bomen en struiken";"2315";"NBNSYS0000013870";"Prunus";"Prunus (G)";"Genus";"Prunus"
"842";"671";"Lijst van alle bomen en struiken";"2318";"NBNSYS0000013875";"Malus";"Appel (G)";"Genus";"Malus"
"842";"671";"Lijst van alle bomen en struiken";"2885";"NBNSYS0000037222";"Lycium";"Boksdoorn (G)";"Genus";"Lycium"
"842";"671";"Lijst van alle bomen en struiken";"2913";"NBNSYS0000039932";"Ligustrum";"Liguster (G)";"Genus";"Ligustrum"
"842";"671";"Lijst van alle bomen en struiken";"2919";"NBNSYS0000041455";"Rhododendron";"Rododendron (G)";"Genus";"Rhododendron"
"842";"671";"Lijst van alle bomen en struiken";"2952";"NBNSYS0000042405";"Pyrus";"Peer (G)";"Genus";"Pyrus"
"842";"671";"Lijst van alle bomen en struiken";"2968";"NBNSYS0000130006";"Aesculus";"Paardenkastanje (G)";"Genus";"Aesculus"
"842";"671";"Lijst van alle bomen en struiken";"2972";"NBNSYS0000130071";"Ailanthus";"Hemelboom (G)";"Genus";"Ailanthus"
"842";"671";"Lijst van alle bomen en struiken";"2978";"NBNSYS0000130126";"Alnus";"Els (G)";"Genus";"Alnus"
"842";"671";"Lijst van alle bomen en struiken";"2986";"NBNSYS0000130174";"Amelanchier";"Krenteboompje (G)";"Genus";"Amelanchier"
"842";"671";"Lijst van alle bomen en struiken";"3039";"NBNSYS0000130836";"Berberis";"Berberis (G)";"Genus";"Berberis"
"842";"671";"Lijst van alle bomen en struiken";"3057";"NBNSYS0000131058";"Buddleja";"Vlinderstruik (G)";"Genus";"Buddleja"
"842";"671";"Lijst van alle bomen en struiken";"3078";"NBNSYS0000131279";"Carpinus";"Haagbeuk (G)";"Genus";"Carpinus"
"842";"671";"Lijst van alle bomen en struiken";"3081";"NBNSYS0000131295";"Castanea";"Kastanje (G)";"Genus";"Castanea"
"842";"671";"Lijst van alle bomen en struiken";"3117";"NBNSYS0000131848";"Colutea";"Blazenstruik (G)";"Genus";"Colutea"
"842";"671";"Lijst van alle bomen en struiken";"3126";"NBNSYS0000131929";"Cornus";"Kornoelje (G)";"Genus";"Cornus"
"842";"671";"Lijst van alle bomen en struiken";"3129";"NBNSYS0000131955";"Corylus";"Hazelaar (G)";"Genus";"Corylus"
"842";"671";"Lijst van alle bomen en struiken";"3133";"NBNSYS0000131997";"Crataegus";"Meidoorn (G)";"Genus";"Crataegus"
"842";"671";"Lijst van alle bomen en struiken";"3149";"NBNSYS0000132212";"Cytisus";"Brem (G)";"Genus";"Cytisus"
"842";"671";"Lijst van alle bomen en struiken";"3198";"NBNSYS0000133079";"Euonymus";"Kardinaalsmuts (G)";"Genus";"Euonymus"
"842";"671";"Lijst van alle bomen en struiken";"3201";"NBNSYS0000133189";"Fagus";"Beuk (G)";"Genus";"Fagus"
"842";"671";"Lijst van alle bomen en struiken";"3209";"NBNSYS0000133267";"Fraxinus";"Es (G)";"Genus";"Fraxinus"
"842";"671";"Lijst van alle bomen en struiken";"3255";"NBNSYS0000133843";"Hippophae";"Duindoorn (G)";"Genus";"Hippophae"
"842";"671";"Lijst van alle bomen en struiken";"3278";"NBNSYS0000134100";"Ilex";"Hulst (G)";"Genus";"Ilex"
"842";"671";"Lijst van alle bomen en struiken";"3291";"NBNSYS0000134200";"Juglans";"Walnoot (G)";"Genus";"Juglans"
"842";"671";"Lijst van alle bomen en struiken";"3293";"NBNSYS0000134209";"Juniperus";"Juniperus (G)";"Genus";"Juniperus"
"842";"671";"Lijst van alle bomen en struiken";"3329";"NBNSYS0000134710";"Lonicera";"Kamperfoelie (G)";"Genus";"Lonicera"
"842";"671";"Lijst van alle bomen en struiken";"3374";"NBNSYS0000135411";"Myrica";"Gagel (G)";"Genus";"Myrica"
"842";"671";"Lijst van alle bomen en struiken";"3477";"NBNSYS0000137301";"Rhamnus";"Vuilboom (G)";"Genus";"Rhamnus"
"842";"671";"Lijst van alle bomen en struiken";"3486";"NBNSYS0000137388";"Ribes";"Ribes (G)";"Genus";"Ribes"
"842";"671";"Lijst van alle bomen en struiken";"3490";"NBNSYS0000137408";"Robinia";"Robinia (G)";"Genus";"Robinia"
"842";"671";"Lijst van alle bomen en struiken";"3492";"NBNSYS0000137437";"Rubus";"Braam (G)";"Genus";"Rubus"
"842";"671";"Lijst van alle bomen en struiken";"3498";"NBNSYS0000137491";"Sambucus";"Vlier (G)";"Genus";"Sambucus"
"842";"671";"Lijst van alle bomen en struiken";"3539";"NBNSYS0000137837";"Sorbus";"Lijsterbes (G)";"Genus";"Sorbus"
"842";"671";"Lijst van alle bomen en struiken";"3554";"NBNSYS0000138145";"Symphoricarpos";"Sneeuwbes (G)";"Genus";"Symphoricarpos"
"842";"671";"Lijst van alle bomen en struiken";"3555";"NBNSYS0000138184";"Syringa";"Sering (G)";"Genus";"Syringa"
"842";"671";"Lijst van alle bomen en struiken";"3560";"NBNSYS0000138260";"Taxus";"Taxus (G)";"Genus";"Taxus"
"842";"671";"Lijst van alle bomen en struiken";"3597";"NBNSYS0000138851";"Viburnum";"Sneeuwbal (G)";"Genus";"Viburnum"
"842";"671";"Lijst van alle bomen en struiken";"7559";"NBNSYS0000133263";"Frangula";NA;"Genus";"Frangula"
"843";"671";"Lijst van alle bomen en struiken";"1566";"NBNSYS0000003126";"Tilia";"Linde (G)";"Genus";"Tilia"
"843";"671";"Lijst van alle bomen en struiken";"1600";"NBNSYS0000003190";"Acer";"Esdoorn (G)";"Genus";"Acer"
"843";"671";"Lijst van alle bomen en struiken";"1612";"NBNSYS0000003210";"Ulex";"Gaspeldoorn (G)";"Genus";"Ulex"
"843";"671";"Lijst van alle bomen en struiken";"1667";"NBNSYS0000003312";"Spiraea";"Struikspirea (G)";"Genus";"Spiraea"
"843";"671";"Lijst van alle bomen en struiken";"1699";"NBNSYS0000003392";"Rosa";"Roos (G)";"Genus";"Rosa"
"843";"671";"Lijst van alle bomen en struiken";"1714";"NBNSYS0000003422";"Cotoneaster";"Dwergmispel (G)";"Genus";"Cotoneaster"
"843";"671";"Lijst van alle bomen en struiken";"1867";"NBNSYS0000003810";"Ulmus";"Iep (G)";"Genus";"Ulmus"
"843";"671";"Lijst van alle bomen en struiken";"1869";"NBNSYS0000003826";"Betula";"Berk (G)";"Genus";"Betula"
"843";"671";"Lijst van alle bomen en struiken";"1877";"NBNSYS0000003842";"Quercus";"Eik (G)";"Genus";"Quercus"
"843";"671";"Lijst van alle bomen en struiken";"1881";"NBNSYS0000003848";"Populus";"Populier (G)";"Genus";"Populus"
"843";"671";"Lijst van alle bomen en struiken";"1885";"NBNSYS0000003857";"Salix";"Wilg (G)";"Genus";"Salix"
"843";"671";"Lijst van alle bomen en struiken";"2264";"NBNSYS0000004628";"Pinus";"Den (G)";"Genus";"Pinus"
"843";"671";"Lijst van alle bomen en struiken";"2315";"NBNSYS0000013870";"Prunus";"Prunus (G)";"Genus";"Prunus"
"843";"671";"Lijst van alle bomen en struiken";"2318";"NBNSYS0000013875";"Malus";"Appel (G)";"Genus";"Malus"
"843";"671";"Lijst van alle bomen en struiken";"2885";"NBNSYS0000037222";"Lycium";"Boksdoorn (G)";"Genus";"Lycium"
"843";"671";"Lijst van alle bomen en struiken";"2913";"NBNSYS0000039932";"Ligustrum";"Liguster (G)";"Genus";"Ligustrum"
"843";"671";"Lijst van alle bomen en struiken";"2919";"NBNSYS0000041455";"Rhododendron";"Rododendron (G)";"Genus";"Rhododendron"
"843";"671";"Lijst van alle bomen en struiken";"2952";"NBNSYS0000042405";"Pyrus";"Peer (G)";"Genus";"Pyrus"
"843";"671";"Lijst van alle bomen en struiken";"2968";"NBNSYS0000130006";"Aesculus";"Paardenkastanje (G)";"Genus";"Aesculus"
"843";"671";"Lijst van alle bomen en struiken";"2972";"NBNSYS0000130071";"Ailanthus";"Hemelboom (G)";"Genus";"Ailanthus"
"843";"671";"Lijst van alle bomen en struiken";"2978";"NBNSYS0000130126";"Alnus";"Els (G)";"Genus";"Alnus"
"843";"671";"Lijst van alle bomen en struiken";"2986";"NBNSYS0000130174";"Amelanchier";"Krenteboompje (G)";"Genus";"Amelanchier"
"843";"671";"Lijst van alle bomen en struiken";"3039";"NBNSYS0000130836";"Berberis";"Berberis (G)";"Genus";"Berberis"
"843";"671";"Lijst van alle bomen en struiken";"3057";"NBNSYS0000131058";"Buddleja";"Vlinderstruik (G)";"Genus";"Buddleja"
"843";"671";"Lijst van alle bomen en struiken";"3078";"NBNSYS0000131279";"Carpinus";"Haagbeuk (G)";"Genus";"Carpinus"
"843";"671";"Lijst van alle bomen en struiken";"3081";"NBNSYS0000131295";"Castanea";"Kastanje (G)";"Genus";"Castanea"
"843";"671";"Lijst van alle bomen en struiken";"3117";"NBNSYS0000131848";"Colutea";"Blazenstruik (G)";"Genus";"Colutea"
"843";"671";"Lijst van alle bomen en struiken";"3126";"NBNSYS0000131929";"Cornus";"Kornoelje (G)";"Genus";"Cornus"
"843";"671";"Lijst van alle bomen en struiken";"3129";"NBNSYS0000131955";"Corylus";"Hazelaar (G)";"Genus";"Corylus"
"843";"671";"Lijst van alle bomen en struiken";"3133";"NBNSYS0000131997";"Crataegus";"Meidoorn (G)";"Genus";"Crataegus"
"843";"671";"Lijst van alle bomen en struiken";"3149";"NBNSYS0000132212";"Cytisus";"Brem (G)";"Genus";"Cytisus"
"843";"671";"Lijst van alle bomen en struiken";"3198";"NBNSYS0000133079";"Euonymus";"Kardinaalsmuts (G)";"Genus";"Euonymus"
"843";"671";"Lijst van alle bomen en struiken";"3201";"NBNSYS0000133189";"Fagus";"Beuk (G)";"Genus";"Fagus"
"843";"671";"Lijst van alle bomen en struiken";"3209";"NBNSYS0000133267";"Fraxinus";"Es (G)";"Genus";"Fraxinus"
"843";"671";"Lijst van alle bomen en struiken";"3255";"NBNSYS0000133843";"Hippophae";"Duindoorn (G)";"Genus";"Hippophae"
"843";"671";"Lijst van alle bomen en struiken";"3278";"NBNSYS0000134100";"Ilex";"Hulst (G)";"Genus";"Ilex"
"843";"671";"Lijst van alle bomen en struiken";"3291";"NBNSYS0000134200";"Juglans";"Walnoot (G)";"Genus";"Juglans"
"843";"671";"Lijst van alle bomen en struiken";"3293";"NBNSYS0000134209";"Juniperus";"Juniperus (G)";"Genus";"Juniperus"
"843";"671";"Lijst van alle bomen en struiken";"3329";"NBNSYS0000134710";"Lonicera";"Kamperfoelie (G)";"Genus";"Lonicera"
"843";"671";"Lijst van alle bomen en struiken";"3374";"NBNSYS0000135411";"Myrica";"Gagel (G)";"Genus";"Myrica"
"843";"671";"Lijst van alle bomen en struiken";"3477";"NBNSYS0000137301";"Rhamnus";"Vuilboom (G)";"Genus";"Rhamnus"
"843";"671";"Lijst van alle bomen en struiken";"3486";"NBNSYS0000137388";"Ribes";"Ribes (G)";"Genus";"Ribes"
"843";"671";"Lijst van alle bomen en struiken";"3490";"NBNSYS0000137408";"Robinia";"Robinia (G)";"Genus";"Robinia"
"843";"671";"Lijst van alle bomen en struiken";"3492";"NBNSYS0000137437";"Rubus";"Braam (G)";"Genus";"Rubus"
"843";"671";"Lijst van alle bomen en struiken";"3498";"NBNSYS0000137491";"Sambucus";"Vlier (G)";"Genus";"Sambucus"
"843";"671";"Lijst van alle bomen en struiken";"3539";"NBNSYS0000137837";"Sorbus";"Lijsterbes (G)";"Genus";"Sorbus"
"843";"671";"Lijst van alle bomen en struiken";"3554";"NBNSYS0000138145";"Symphoricarpos";"Sneeuwbes (G)";"Genus";"Symphoricarpos"
"843";"671";"Lijst van alle bomen en struiken";"3555";"NBNSYS0000138184";"Syringa";"Sering (G)";"Genus";"Syringa"
"843";"671";"Lijst van alle bomen en struiken";"3560";"NBNSYS0000138260";"Taxus";"Taxus (G)";"Genus";"Taxus"
"843";"671";"Lijst van alle bomen en struiken";"3597";"NBNSYS0000138851";"Viburnum";"Sneeuwbal (G)";"Genus";"Viburnum"
"843";"671";"Lijst van alle bomen en struiken";"7559";"NBNSYS0000133263";"Frangula";NA;"Genus";"Frangula"
"847";"671";"Lijst van alle bomen en struiken";"1566";"NBNSYS0000003126";"Tilia";"Linde (G)";"Genus";"Tilia"
"847";"671";"Lijst van alle bomen en struiken";"1600";"NBNSYS0000003190";"Acer";"Esdoorn (G)";"Genus";"Acer"
"847";"671";"Lijst van alle bomen en struiken";"1612";"NBNSYS0000003210";"Ulex";"Gaspeldoorn (G)";"Genus";"Ulex"
"847";"671";"Lijst van alle bomen en struiken";"1667";"NBNSYS0000003312";"Spiraea";"Struikspirea (G)";"Genus";"Spiraea"
"847";"671";"Lijst van alle bomen en struiken";"1699";"NBNSYS0000003392";"Rosa";"Roos (G)";"Genus";"Rosa"
"847";"671";"Lijst van alle bomen en struiken";"1714";"NBNSYS0000003422";"Cotoneaster";"Dwergmispel (G)";"Genus";"Cotoneaster"
"847";"671";"Lijst van alle bomen en struiken";"1867";"NBNSYS0000003810";"Ulmus";"Iep (G)";"Genus";"Ulmus"
"847";"671";"Lijst van alle bomen en struiken";"1869";"NBNSYS0000003826";"Betula";"Berk (G)";"Genus";"Betula"
"847";"671";"Lijst van alle bomen en struiken";"1877";"NBNSYS0000003842";"Quercus";"Eik (G)";"Genus";"Quercus"
"847";"671";"Lijst van alle bomen en struiken";"1881";"NBNSYS0000003848";"Populus";"Populier (G)";"Genus";"Populus"
"847";"671";"Lijst van alle bomen en struiken";"1885";"NBNSYS0000003857";"Salix";"Wilg (G)";"Genus";"Salix"
"847";"671";"Lijst van alle bomen en struiken";"2264";"NBNSYS0000004628";"Pinus";"Den (G)";"Genus";"Pinus"
"847";"671";"Lijst van alle bomen en struiken";"2315";"NBNSYS0000013870";"Prunus";"Prunus (G)";"Genus";"Prunus"
"847";"671";"Lijst van alle bomen en struiken";"2318";"NBNSYS0000013875";"Malus";"Appel (G)";"Genus";"Malus"
"847";"671";"Lijst van alle bomen en struiken";"2885";"NBNSYS0000037222";"Lycium";"Boksdoorn (G)";"Genus";"Lycium"
"847";"671";"Lijst van alle bomen en struiken";"2913";"NBNSYS0000039932";"Ligustrum";"Liguster (G)";"Genus";"Ligustrum"
"847";"671";"Lijst van alle bomen en struiken";"2919";"NBNSYS0000041455";"Rhododendron";"Rododendron (G)";"Genus";"Rhododendron"
"847";"671";"Lijst van alle bomen en struiken";"2952";"NBNSYS0000042405";"Pyrus";"Peer (G)";"Genus";"Pyrus"
"847";"671";"Lijst van alle bomen en struiken";"2968";"NBNSYS0000130006";"Aesculus";"Paardenkastanje (G)";"Genus";"Aesculus"
"847";"671";"Lijst van alle bomen en struiken";"2972";"NBNSYS0000130071";"Ailanthus";"Hemelboom (G)";"Genus";"Ailanthus"
"847";"671";"Lijst van alle bomen en struiken";"2978";"NBNSYS0000130126";"Alnus";"Els (G)";"Genus";"Alnus"
"847";"671";"Lijst van alle bomen en struiken";"2986";"NBNSYS0000130174";"Amelanchier";"Krenteboompje (G)";"Genus";"Amelanchier"
"847";"671";"Lijst van alle bomen en struiken";"3039";"NBNSYS0000130836";"Berberis";"Berberis (G)";"Genus";"Berberis"
"847";"671";"Lijst van alle bomen en struiken";"3057";"NBNSYS0000131058";"Buddleja";"Vlinderstruik (G)";"Genus";"Buddleja"
"847";"671";"Lijst van alle bomen en struiken";"3078";"NBNSYS0000131279";"Carpinus";"Haagbeuk (G)";"Genus";"Carpinus"
"847";"671";"Lijst van alle bomen en struiken";"3081";"NBNSYS0000131295";"Castanea";"Kastanje (G)";"Genus";"Castanea"
"847";"671";"Lijst van alle bomen en struiken";"3117";"NBNSYS0000131848";"Colutea";"Blazenstruik (G)";"Genus";"Colutea"
"847";"671";"Lijst van alle bomen en struiken";"3126";"NBNSYS0000131929";"Cornus";"Kornoelje (G)";"Genus";"Cornus"
"847";"671";"Lijst van alle bomen en struiken";"3129";"NBNSYS0000131955";"Corylus";"Hazelaar (G)";"Genus";"Corylus"
"847";"671";"Lijst van alle bomen en struiken";"3133";"NBNSYS0000131997";"Crataegus";"Meidoorn (G)";"Genus";"Crataegus"
"847";"671";"Lijst van alle bomen en struiken";"3149";"NBNSYS0000132212";"Cytisus";"Brem (G)";"Genus";"Cytisus"
"847";"671";"Lijst van alle bomen en struiken";"3198";"NBNSYS0000133079";"Euonymus";"Kardinaalsmuts (G)";"Genus";"Euonymus"
"847";"671";"Lijst van alle bomen en struiken";"3201";"NBNSYS0000133189";"Fagus";"Beuk (G)";"Genus";"Fagus"
"847";"671";"Lijst van alle bomen en struiken";"3209";"NBNSYS0000133267";"Fraxinus";"Es (G)";"Genus";"Fraxinus"
"847";"671";"Lijst van alle bomen en struiken";"3255";"NBNSYS0000133843";"Hippophae";"Duindoorn (G)";"Genus";"Hippophae"
"847";"671";"Lijst van alle bomen en struiken";"3278";"NBNSYS0000134100";"Ilex";"Hulst (G)";"Genus";"Ilex"
"847";"671";"Lijst van alle bomen en struiken";"3291";"NBNSYS0000134200";"Juglans";"Walnoot (G)";"Genus";"Juglans"
"847";"671";"Lijst van alle bomen en struiken";"3293";"NBNSYS0000134209";"Juniperus";"Juniperus (G)";"Genus";"Juniperus"
"847";"671";"Lijst van alle bomen en struiken";"3329";"NBNSYS0000134710";"Lonicera";"Kamperfoelie (G)";"Genus";"Lonicera"
"847";"671";"Lijst van alle bomen en struiken";"3374";"NBNSYS0000135411";"Myrica";"Gagel (G)";"Genus";"Myrica"
"847";"671";"Lijst van alle bomen en struiken";"3477";"NBNSYS0000137301";"Rhamnus";"Vuilboom (G)";"Genus";"Rhamnus"
"847";"671";"Lijst van alle bomen en struiken";"3486";"NBNSYS0000137388";"Ribes";"Ribes (G)";"Genus";"Ribes"
"847";"671";"Lijst van alle bomen en struiken";"3490";"NBNSYS0000137408";"Robinia";"Robinia (G)";"Genus";"Robinia"
"847";"671";"Lijst van alle bomen en struiken";"3492";"NBNSYS0000137437";"Rubus";"Braam (G)";"Genus";"Rubus"
"847";"671";"Lijst van alle bomen en struiken";"3498";"NBNSYS0000137491";"Sambucus";"Vlier (G)";"Genus";"Sambucus"
"847";"671";"Lijst van alle bomen en struiken";"3539";"NBNSYS0000137837";"Sorbus";"Lijsterbes (G)";"Genus";"Sorbus"
"847";"671";"Lijst van alle bomen en struiken";"3554";"NBNSYS0000138145";"Symphoricarpos";"Sneeuwbes (G)";"Genus";"Symphoricarpos"
"847";"671";"Lijst van alle bomen en struiken";"3555";"NBNSYS0000138184";"Syringa";"Sering (G)";"Genus";"Syringa"
"847";"671";"Lijst van alle bomen en struiken";"3560";"NBNSYS0000138260";"Taxus";"Taxus (G)";"Genus";"Taxus"
"847";"671";"Lijst van alle bomen en struiken";"3597";"NBNSYS0000138851";"Viburnum";"Sneeuwbal (G)";"Genus";"Viburnum"
"847";"671";"Lijst van alle bomen en struiken";"7559";"NBNSYS0000133263";"Frangula";NA;"Genus";"Frangula"
"848";"671";"Lijst van alle bomen en struiken";"1566";"NBNSYS0000003126";"Tilia";"Linde (G)";"Genus";"Tilia"
"848";"671";"Lijst van alle bomen en struiken";"1600";"NBNSYS0000003190";"Acer";"Esdoorn (G)";"Genus";"Acer"
"848";"671";"Lijst van alle bomen en struiken";"1612";"NBNSYS0000003210";"Ulex";"Gaspeldoorn (G)";"Genus";"Ulex"
"848";"671";"Lijst van alle bomen en struiken";"1667";"NBNSYS0000003312";"Spiraea";"Struikspirea (G)";"Genus";"Spiraea"
"848";"671";"Lijst van alle bomen en struiken";"1699";"NBNSYS0000003392";"Rosa";"Roos (G)";"Genus";"Rosa"
"848";"671";"Lijst van alle bomen en struiken";"1714";"NBNSYS0000003422";"Cotoneaster";"Dwergmispel (G)";"Genus";"Cotoneaster"
"848";"671";"Lijst van alle bomen en struiken";"1867";"NBNSYS0000003810";"Ulmus";"Iep (G)";"Genus";"Ulmus"
"848";"671";"Lijst van alle bomen en struiken";"1869";"NBNSYS0000003826";"Betula";"Berk (G)";"Genus";"Betula"
"848";"671";"Lijst van alle bomen en struiken";"1877";"NBNSYS0000003842";"Quercus";"Eik (G)";"Genus";"Quercus"
"848";"671";"Lijst van alle bomen en struiken";"1881";"NBNSYS0000003848";"Populus";"Populier (G)";"Genus";"Populus"
"848";"671";"Lijst van alle bomen en struiken";"1885";"NBNSYS0000003857";"Salix";"Wilg (G)";"Genus";"Salix"
"848";"671";"Lijst van alle bomen en struiken";"2264";"NBNSYS0000004628";"Pinus";"Den (G)";"Genus";"Pinus"
"848";"671";"Lijst van alle bomen en struiken";"2315";"NBNSYS0000013870";"Prunus";"Prunus (G)";"Genus";"Prunus"
"848";"671";"Lijst van alle bomen en struiken";"2318";"NBNSYS0000013875";"Malus";"Appel (G)";"Genus";"Malus"
"848";"671";"Lijst van alle bomen en struiken";"2885";"NBNSYS0000037222";"Lycium";"Boksdoorn (G)";"Genus";"Lycium"
"848";"671";"Lijst van alle bomen en struiken";"2913";"NBNSYS0000039932";"Ligustrum";"Liguster (G)";"Genus";"Ligustrum"
"848";"671";"Lijst van alle bomen en struiken";"2919";"NBNSYS0000041455";"Rhododendron";"Rododendron (G)";"Genus";"Rhododendron"
"848";"671";"Lijst van alle bomen en struiken";"2952";"NBNSYS0000042405";"Pyrus";"Peer (G)";"Genus";"Pyrus"
"848";"671";"Lijst van alle bomen en struiken";"2968";"NBNSYS0000130006";"Aesculus";"Paardenkastanje (G)";"Genus";"Aesculus"
"848";"671";"Lijst van alle bomen en struiken";"2972";"NBNSYS0000130071";"Ailanthus";"Hemelboom (G)";"Genus";"Ailanthus"
"848";"671";"Lijst van alle bomen en struiken";"2978";"NBNSYS0000130126";"Alnus";"Els (G)";"Genus";"Alnus"
"848";"671";"Lijst van alle bomen en struiken";"2986";"NBNSYS0000130174";"Amelanchier";"Krenteboompje (G)";"Genus";"Amelanchier"
"848";"671";"Lijst van alle bomen en struiken";"3039";"NBNSYS0000130836";"Berberis";"Berberis (G)";"Genus";"Berberis"
"848";"671";"Lijst van alle bomen en struiken";"3057";"NBNSYS0000131058";"Buddleja";"Vlinderstruik (G)";"Genus";"Buddleja"
"848";"671";"Lijst van alle bomen en struiken";"3078";"NBNSYS0000131279";"Carpinus";"Haagbeuk (G)";"Genus";"Carpinus"
"848";"671";"Lijst van alle bomen en struiken";"3081";"NBNSYS0000131295";"Castanea";"Kastanje (G)";"Genus";"Castanea"
"848";"671";"Lijst van alle bomen en struiken";"3117";"NBNSYS0000131848";"Colutea";"Blazenstruik (G)";"Genus";"Colutea"
"848";"671";"Lijst van alle bomen en struiken";"3126";"NBNSYS0000131929";"Cornus";"Kornoelje (G)";"Genus";"Cornus"
"848";"671";"Lijst van alle bomen en struiken";"3129";"NBNSYS0000131955";"Corylus";"Hazelaar (G)";"Genus";"Corylus"
"848";"671";"Lijst van alle bomen en struiken";"3133";"NBNSYS0000131997";"Crataegus";"Meidoorn (G)";"Genus";"Crataegus"
"848";"671";"Lijst van alle bomen en struiken";"3149";"NBNSYS0000132212";"Cytisus";"Brem (G)";"Genus";"Cytisus"
"848";"671";"Lijst van alle bomen en struiken";"3198";"NBNSYS0000133079";"Euonymus";"Kardinaalsmuts (G)";"Genus";"Euonymus"
"848";"671";"Lijst van alle bomen en struiken";"3201";"NBNSYS0000133189";"Fagus";"Beuk (G)";"Genus";"Fagus"
"848";"671";"Lijst van alle bomen en struiken";"3209";"NBNSYS0000133267";"Fraxinus";"Es (G)";"Genus";"Fraxinus"
"848";"671";"Lijst van alle bomen en struiken";"3255";"NBNSYS0000133843";"Hippophae";"Duindoorn (G)";"Genus";"Hippophae"
"848";"671";"Lijst van alle bomen en struiken";"3278";"NBNSYS0000134100";"Ilex";"Hulst (G)";"Genus";"Ilex"
"848";"671";"Lijst van alle bomen en struiken";"3291";"NBNSYS0000134200";"Juglans";"Walnoot (G)";"Genus";"Juglans"
"848";"671";"Lijst van alle bomen en struiken";"3293";"NBNSYS0000134209";"Juniperus";"Juniperus (G)";"Genus";"Juniperus"
"848";"671";"Lijst van alle bomen en struiken";"3329";"NBNSYS0000134710";"Lonicera";"Kamperfoelie (G)";"Genus";"Lonicera"
"848";"671";"Lijst van alle bomen en struiken";"3374";"NBNSYS0000135411";"Myrica";"Gagel (G)";"Genus";"Myrica"
"848";"671";"Lijst van alle bomen en struiken";"3477";"NBNSYS0000137301";"Rhamnus";"Vuilboom (G)";"Genus";"Rhamnus"
"848";"671";"Lijst van alle bomen en struiken";"3486";"NBNSYS0000137388";"Ribes";"Ribes (G)";"Genus";"Ribes"
"848";"671";"Lijst van alle bomen en struiken";"3490";"NBNSYS0000137408";"Robinia";"Robinia (G)";"Genus";"Robinia"
"848";"671";"Lijst van alle bomen en struiken";"3492";"NBNSYS0000137437";"Rubus";"Braam (G)";"Genus";"Rubus"
"848";"671";"Lijst van alle bomen en struiken";"3498";"NBNSYS0000137491";"Sambucus";"Vlier (G)";"Genus";"Sambucus"
"848";"671";"Lijst van alle bomen en struiken";"3539";"NBNSYS0000137837";"Sorbus";"Lijsterbes (G)";"Genus";"Sorbus"
